arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
uring_whole	forward	4	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	57354458	5579.3	2725073	3585704	4739085	5431871	320	320	2498359	4529942	0	0	63804307	199388	5	65536	2	multi
pread_blocking_pooled	forward	4	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	62811288	5094.6	2839803	4135230	4908611	4993544	320	320	2706062	4782016	0	0	73133353	228541	24	65536	2	multi
pread_nowait	forward	4	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	55923211	5722.1	2598315	3564611	4463402	4954368	320	320	2314735	4046149	0	0	69611501	217535	24	65536	2	multi
pread_nowait_chunked	forward	4	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	178367511	1794.0	8565450	10817926	12390640	13875315	320	956	7881648	11522397	0	0	122155406	381735	25	65536	2	multi
uring_batched_stream	forward	5	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	92076681	3475.4	4304539	5759018	7093050	8071842	320	721	4061148	6867239	0	0	100637160	314491	5	65536	2	multi
uring_whole	forward	5	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	60079681	5326.3	2685064	3772611	4499672	6233856	320	320	2414352	4160360	0	0	85465100	267078	5	65536	2	multi
pread_blocking_pooled	forward	5	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	56954950	5618.5	2720465	3675424	4823895	6084677	320	320	2562627	4477487	0	0	83195851	259987	25	65536	2	multi
pread_nowait	forward	5	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	55572946	5758.2	2529660	3530288	4644466	5129892	320	320	2286860	4275767	0	0	74628474	233213	22	65536	2	multi
pread_nowait_chunked	forward	5	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	192471325	1662.6	9534534	11701143	15096107	15979967	320	953	8833193	14555461	0	0	125449719	392030	24	65536	2	multi
uring_batched_stream	forward	1	32	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	97501231	3282.0	8499720	12061078	13499833	14616817	320	686	8100818	12970143	0	0	122122735	381633	5	65536	2	multi
