arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_nowait_chunked	forward	3	1	5120	128	40	0.5000	0.5000	1.0000	0.0000	128	107456695	1191.2	759189	1440461	5658780	9118856	64	128	862159	5284525	0	0	48354249	377767	9	65536	2	multi
pread_nowait	forward	3	1	10240	128	40	0.5000	0.5000	1.0000	0.0000	128	43191610	2963.5	433181	567809	753607	855530	64	64	377377	624394	0	0	29291966	228843	6	65536	2	multi
pread_blocking_pooled	forward	3	1	15360	128	40	0.5000	0.5000	1.0000	0.0000	128	68627817	1865.1	483559	923176	1945754	3503522	128	128	439619	1925169	0	0	38477069	300602	6	65536	2	multi
uring_nowait_hybrid	forward	4	1	20480	128	40	0.5000	0.5000	1.0000	0.0000	128	112621822	1136.5	1357052	1673158	1888552	1923382	64	383	1137482	1414354	0	0	53599832	418748	5	65536	2	multi
uring_pipelined	forward	4	1	25600	128	40	0.5000	0.5000	1.0000	0.0000	128	78096895	1639.0	498169	1105135	1602571	8294974	64	127	583842	1313963	0	0	49012845	382912	5	65536	2	multi
uring_batched_stream	forward	4	1	0	128	40	0.5000	0.5000	1.0000	0.0003	128	47413282	2699.7	438445	585458	773331	1497857	64	126	349381	497169	0	0	39170308	306018	5	65536	2	multi
uring_tuned	forward	4	1	5120	128	40	0.5000	0.5000	1.0000	0.0000	128	54416870	2352.2	492576	703097	868678	3996568	64	292	426399	605848	0	0	39123001	305648	5	65536	2	multi
uring_whole	forward	4	1	10240	128	40	0.5000	0.5000	1.0000	0.0000	128	56550605	2263.5	535610	697406	755339	923085	64	64	420667	516821	0	0	40590316	317111	5	65536	2	multi
pread_nowait_chunked	forward	4	1	15360	128	40	0.5000	0.5000	1.0000	0.0000	128	82212746	1556.9	691559	1258396	1914187	1992343	64	128	773488	1645790	0	0	49082600	383457	6	65536	2	multi
pread_nowait	forward	4	1	20480	128	40	0.5000	0.5000	1.0000	0.0000	128	42763310	2993.2	361341	595055	854636	1260907	64	64	369772	745181	0	0	28839222	225306	6	65536	2	multi
pread_blocking_pooled	forward	4	1	25600	128	40	0.5000	0.5000	1.0000	0.0000	128	58508072	2187.7	480656	684855	1385806	1645290	128	128	398311	1362126	0	0	36451935	284780	6	65536	2	multi
uring_nowait_hybrid	forward	5	1	0	128	40	0.5000	0.5000	1.0000	0.0003	128	116128097	1102.2	1337225	1692936	2003186	2006655	64	379	1224205	1552748	0	0	52107701	407091	5	65536	2	multi
uring_pipelined	forward	5	1	5120	128	40	0.5000	0.5000	1.0000	0.0000	128	80597940	1588.1	639961	1207627	1635563	2238054	64	127	759072	1194094	0	0	52176585	407629	5	65536	2	multi
uring_batched_stream	forward	5	1	10240	128	40	0.5000	0.5000	1.0000	0.0000	128	50228911	2548.3	464855	662660	809940	991547	64	127	404019	610137	0	0	38988962	304601	5	65536	2	multi
uring_tuned	forward	5	1	15360	128	40	0.5000	0.5000	1.0000	0.0000	128	48194135	2655.9	419496	641318	737759	811564	64	292	367829	493972	0	0	40952994	319945	5	65536	2	multi
uring_whole	forward	5	1	20480	128	40	0.5000	0.5000	1.0000	0.0000	128	43270429	2958.1	378285	570212	781833	835629	64	64	294918	455159	0	0	33430766	261177	5	65536	2	multi
pread_nowait_chunked	forward	5	1	25600	128	40	0.5000	0.5000	1.0000	0.0000	128	72775139	1758.8	666132	1115768	1247056	1284299	64	128	754703	951926	0	0	42048082	328500	6	65536	2	multi
pread_nowait	forward	5	1	0	128	40	0.5000	0.5000	1.0000	0.0003	128	41876323	3056.6	385209	567174	764287	1462314	64	64	356608	552433	0	0	28854518	225425	6	65536	2	multi
pread_blocking_pooled	forward	5	1	5120	128	40	0.5000	0.5000	1.0000	0.0000	128	52029680	2460.1	423263	667488	824764	878962	128	128	370546	713195	0	0	35165869	274733	6	65536	2	multi
uring_nowait_hybrid	forward	6	1	10240	128	40	0.5000	0.5000	1.0000	0.0000	128	110432240	1159.1	1271759	1675302	1874004	1980502	64	383	1134245	1483044	0	0	50849144	397258	5	65536	2	multi
uring_pipelined	forward	6	1	15360	128	40	0.5000	0.5000	1.0000	0.0000	128	100287849	1276.3	564017	1124086	1747517	26135598	64	127	590992	1388862	0	0	79685653	622544	5	65536	2	multi
uring_batched_stream	forward	6	1	20480	128	40	0.5000	0.5000	1.0000	0.0000	128	47511063	2694.1	440251	626032	784586	885787	64	125	317129	471998	0	0	42773168	334165	5	65536	2	multi
uring_tuned	forward	6	1	25600	128	40	0.5000	0.5000	1.0000	0.0000	128	53104472	2410.3	460972	731275	838238	993233	64	296	473183	664569	0	0	38955825	304342	5	65536	2	multi
uring_whole	forward	6	1	0	128	40	0.5000	0.5000	1.0000	0.0003	128	122194130	1047.5	437726	649849	14836278	46373030	64	64	359131	14535270	0	0	34736232	271376	5	65536	2	multi
pread_nowait_chunked	forward	6	1	5120	128	40	0.5000	0.5000	1.0000	0.0000	128	88812662	1441.2	609304	1522300	1681232	1735523	64	128	914847	1336627	0	0	52289140	408508	6	65536	2	multi
pread_nowait	forward	6	1	10240	128	40	0.5000	0.5000	1.0000	0.0000	128	59830744	2139.4	373993	539030	1413586	18135143	64	64	331716	1243792	0	0	30115176	235274	6	65536	2	multi
pread_blocking_pooled	forward	6	1	15360	128	40	0.5000	0.5000	1.0000	0.0000	128	60355689	2120.8	471928	683691	793122	814570	128	128	405052	763144	0	0	43238073	337797	6	65536	2	multi
uring_nowait_hybrid	forward	7	1	20480	128	40	0.5000	0.5000	1.0000	0.0000	128	117239362	1091.8	1469462	1736443	1949397	2014066	64	383	1269466	1445278	0	0	49600903	387507	5	65536	2	multi
uring_pipelined	forward	7	1	25600	128	40	0.5000	0.5000	1.0000	0.0000	128	74334622	1721.9	578729	1153817	1316055	1336696	64	128	664537	989984	0	0	47642684	372208	5	65536	2	multi
uring_batched_stream	forward	7	1	0	128	40	0.5000	0.5000	1.0000	0.0003	128	51886482	2466.9	473288	693013	882007	1056712	64	127	439923	637744	0	0	38883260	303775	5	65536	2	multi
uring_tuned	forward	7	1	5120	128	40	0.5000	0.5000	1.0000	0.0000	128	54836279	2334.2	562794	720648	882198	999058	64	290	479065	584725	0	0	39268328	306783	5	65536	2	multi
uring_whole	forward	7	1	10240	128	40	0.5000	0.5000	1.0000	0.0000	128	78431847	1632.0	451094	633379	10509966	22083827	64	64	375758	10354077	0	0	33008566	257879	5	65536	2	multi
pread_nowait_chunked	forward	7	1	15360	128	40	0.5000	0.5000	1.0000	0.0000	128	81498926	1570.6	635727	1294627	1404288	1421687	64	128	836449	1076590	0	0	44920873	350944	6	65536	2	multi
pread_nowait	forward	7	1	20480	128	40	0.5000	0.5000	1.0000	0.0000	128	38333217	3339.1	350270	514574	634221	654471	64	64	289102	442558	0	0	29758302	232486	6	65536	2	multi
pread_blocking_pooled	forward	7	1	25600	128	40	0.5000	0.5000	1.0000	0.0000	128	41773291	3064.2	339629	481894	642097	681318	128	128	302198	479423	0	0	30278513	236550	6	65536	2	multi
uring_nowait_hybrid	forward	1	1	0	128	40	0.7500	0.7500	1.0000	0.0000	128	172079509	743.8	1692467	1821134	2053430	2475445	96	575	1359000	1672586	0	0	60091086	469461	5	65536	2	multi
uring_pipelined	forward	1	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	112073447	1142.1	1044017	1258885	1539375	1574525	96	192	833651	1240299	0	0	55068837	430225	5	65536	2	multi
uring_batched_stream	forward	1	1	10240	128	40	0.7500	0.7500	1.0000	0.0000	128	68164443	1877.8	593521	746304	858886	865452	96	191	457990	691735	0	0	48630398	379924	5	65536	2	multi
uring_tuned	forward	1	1	15360	128	40	0.7500	0.7500	1.0000	0.0000	128	76242913	1678.8	691279	825557	995487	1053586	96	407	498406	682107	0	0	54497440	425761	5	65536	2	multi
uring_whole	forward	1	1	20480	128	40	0.7500	0.7500	1.0000	0.0000	128	69499222	1841.7	620019	752661	849763	985548	96	96	380848	558591	0	0	51521998	402515	5	65536	2	multi
pread_nowait_chunked	forward	1	1	25600	128	40	0.7500	0.7500	1.0000	0.0000	128	121496859	1053.5	1184331	1327223	1433654	1491908	96	192	925355	1125616	0	0	62234129	486204	6	65536	2	multi
pread_nowait	forward	1	1	0	128	40	0.7500	0.7500	1.0000	0.0000	128	46098616	2776.7	413173	473975	626134	659874	96	96	318260	384581	0	0	30688422	239753	6	65536	2	multi
pread_blocking_pooled	forward	1	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	67956603	1883.6	576614	692593	895861	896554	128	128	487588	772952	0	0	45707150	357087	6	65536	2	multi
uring_nowait_hybrid	forward	2	1	10240	128	40	0.7500	0.7500	1.0000	0.0000	128	140973037	908.0	1327091	1552096	1812617	2420453	96	575	1035679	1417144	0	0	57331778	447904	5	65536	2	multi
uring_pipelined	forward	2	1	15360	128	40	0.7500	0.7500	1.0000	0.0000	128	93257577	1372.5	904611	1034163	1150192	1182376	96	191	695261	869873	0	0	51101306	399228	5	65536	2	multi
uring_batched_stream	forward	2	1	20480	128	40	0.7500	0.7500	1.0000	0.0000	128	59419497	2154.2	516804	644739	802482	804000	96	188	364642	567699	0	0	44545602	348012	5	65536	2	multi
uring_tuned	forward	2	1	25600	128	40	0.7500	0.7500	1.0000	0.0000	128	77602061	1649.4	698514	816896	969911	1018162	96	406	453173	621854	0	0	60835681	475278	5	65536	2	multi
uring_whole	forward	2	1	0	128	40	0.7500	0.7500	1.0000	0.0002	128	51475802	2486.6	439994	526924	622463	1692524	96	96	289159	438567	0	0	33338237	260454	5	65536	2	multi
pread_nowait_chunked	forward	2	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	116948804	1094.5	1095654	1277666	1521775	2880413	96	192	896399	1220935	0	0	55314218	432142	6	65536	2	multi
pread_nowait	forward	2	1	10240	128	40	0.7500	0.7500	1.0000	0.0000	128	42698333	2997.8	373580	449797	558790	1127509	96	96	273943	465205	0	0	28261900	220796	6	65536	2	multi
pread_blocking_pooled	forward	2	1	15360	128	40	0.7500	0.7500	1.0000	0.0000	128	56567374	2262.8	492091	563839	886204	938655	128	128	441755	769481	0	0	33385067	260820	6	65536	2	multi
uring_nowait_hybrid	forward	3	1	20480	128	40	0.7500	0.7500	1.0000	0.0000	128	142434704	898.7	1393156	1516970	1587129	1643946	96	575	1060640	1239532	0	0	56055913	437936	5	65536	2	multi
uring_pipelined	forward	3	1	25600	128	40	0.7500	0.7500	1.0000	0.0000	128	94983187	1347.6	875755	1039837	1186201	2661050	96	192	682732	938043	0	0	51042645	398770	5	65536	2	multi
uring_batched_stream	forward	3	1	0	128	40	0.7500	0.7500	1.0000	0.0002	128	57750239	2216.4	486199	620595	804895	1142759	96	188	323866	568340	0	0	45682815	356896	5	65536	2	multi
uring_tuned	forward	3	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	65039557	1968.0	582543	705788	815058	888394	96	414	430336	633698	0	0	43900605	342973	5	65536	2	multi
uring_whole	forward	3	1	10240	128	40	0.7500	0.7500	1.0000	0.0000	128	49422301	2589.9	434349	507892	586809	592558	96	96	275196	386267	0	0	33290609	260082	5	65536	2	multi
pread_nowait_chunked	forward	3	1	15360	128	40	0.7500	0.7500	1.0000	0.0000	128	105054406	1218.4	990002	1176452	1269275	1389443	96	192	797746	983221	0	0	49851274	389463	6	65536	2	multi
pread_nowait	forward	3	1	20480	128	40	0.7500	0.7500	1.0000	0.0000	128	54287366	2357.8	478906	595335	659720	742869	96	96	363762	518204	0	0	34466235	269267	6	65536	2	multi
pread_blocking_pooled	forward	3	1	25600	128	40	0.7500	0.7500	1.0000	0.0000	128	60887591	2102.2	498356	586869	1206287	3277113	128	128	435813	1104745	0	0	35393447	276511	7	65536	2	multi
uring_nowait_hybrid	forward	4	1	0	128	40	0.7500	0.7500	1.0000	0.0002	128	170343624	751.4	1664745	1796175	2031035	2818025	96	571	1326517	1673419	0	0	62859202	491087	5	65536	2	multi
uring_pipelined	forward	4	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	115929699	1104.1	1102751	1285997	1442971	1533838	96	192	888113	1137522	0	0	58025224	453322	5	65536	2	multi
uring_batched_stream	forward	4	1	10240	128	40	0.7500	0.7500	1.0000	0.0000	128	73163516	1749.5	620807	769158	1573970	1624562	96	189	457963	1255553	0	0	50682300	395955	5	65536	2	multi
uring_tuned	forward	4	1	15360	128	40	0.7500	0.7500	1.0000	0.0000	128	67143847	1906.4	544525	737551	838434	849912	96	413	379578	561825	0	0	54346166	424579	5	65536	2	multi
uring_whole	forward	4	1	20480	128	40	0.7500	0.7500	1.0000	0.0000	128	50569031	2531.2	429164	539483	691232	743415	96	96	269276	428515	0	0	35528931	277569	5	65536	2	multi
pread_nowait_chunked	forward	4	1	25600	128	40	0.7500	0.7500	1.0000	0.0000	128	102670731	1246.7	991148	1151034	1290441	1411200	96	192	762423	960098	0	0	52664674	411442	6	65536	2	multi
pread_nowait	forward	4	1	0	128	40	0.7500	0.7500	1.0000	0.0002	128	50888201	2515.3	455449	539751	738073	1196902	96	96	310661	418297	0	0	35059369	273901	6	65536	2	multi
pread_blocking_pooled	forward	4	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	56341048	2271.9	479471	594870	666179	689619	128	128	431565	612137	0	0	31724594	247848	6	65536	2	multi
uring_nowait_hybrid	forward	5	1	10240	128	40	0.7500	0.7500	1.0000	0.0000	128	163684324	782.0	1524828	1841257	1994143	2172460	96	575	1302689	1658884	0	0	60168918	470069	5	65536	2	multi
uring_pipelined	forward	5	1	15360	128	40	0.7500	0.7500	1.0000	0.0000	128	118936603	1076.2	1125541	1322163	1384597	1418451	96	192	913865	1089535	0	0	57748503	451160	5	65536	2	multi
uring_batched_stream	forward	5	1	20480	128	40	0.7500	0.7500	1.0000	0.0000	128	64734614	1977.3	565698	681304	809045	910766	96	191	411576	551004	0	0	49284045	385031	5	65536	2	multi
uring_tuned	forward	5	1	25600	128	40	0.7500	0.7500	1.0000	0.0000	128	75018234	1706.3	686900	783384	939546	1162108	96	416	526083	657552	0	0	49076263	383408	5	65536	2	multi
uring_whole	forward	5	1	0	128	40	0.7500	0.7500	1.0000	0.0002	128	61083514	2095.5	545410	642925	767019	1292359	96	96	405549	504735	0	0	35894710	280427	5	65536	2	multi
pread_nowait_chunked	forward	5	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	138547010	923.9	1347912	1512300	2005081	2240464	96	192	1081334	1645031	0	0	65047322	508182	6	65536	2	multi
pread_nowait	forward	5	1	10240	128	40	0.7500	0.7500	1.0000	0.0000	128	77804412	1645.2	709852	794589	1021473	1052412	96	96	346330	492976	0	0	68341916	533921	6	65536	2	multi
pread_blocking_pooled	forward	5	1	15360	128	40	0.7500	0.7500	1.0000	0.0000	128	83793236	1527.6	683045	810701	1134121	1208186	128	128	561563	828832	0	0	57464048	448937	6	65536	2	multi
uring_nowait_hybrid	forward	6	1	20480	128	40	0.7500	0.7500	1.0000	0.0000	128	158529699	807.4	1531740	1698565	2047717	2112897	96	575	1163790	1375335	0	0	68462663	534864	5	65536	2	multi
uring_pipelined	forward	6	1	25600	128	40	0.7500	0.7500	1.0000	0.0000	128	92164031	1388.8	847933	1074329	1155171	1159752	96	191	658274	855710	0	0	55968870	437256	5	65536	2	multi
uring_batched_stream	forward	6	1	0	128	40	0.7500	0.7500	1.0000	0.0002	128	64594440	1981.6	538719	686440	799053	1151798	96	182	336776	485098	0	0	56168975	438820	5	65536	2	multi
uring_tuned	forward	6	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	77436242	1653.0	688837	845391	965636	974757	96	408	508995	688473	0	0	55991312	437432	5	65536	2	multi
uring_whole	forward	6	1	10240	128	40	0.7500	0.7500	1.0000	0.0000	128	67182013	1905.3	600704	676388	908644	1344188	96	96	347363	648232	0	0	50502612	394551	5	65536	2	multi
pread_nowait_chunked	forward	6	1	15360	128	40	0.7500	0.7500	1.0000	0.0000	128	113861736	1124.2	1094074	1296844	1361423	1365013	96	192	861687	1092072	0	0	54120894	422819	6	65536	2	multi
pread_nowait	forward	6	1	20480	128	40	0.7500	0.7500	1.0000	0.0000	128	51082030	2505.8	447861	535331	706356	710717	96	96	336528	472083	0	0	32830974	256491	6	65536	2	multi
pread_blocking_pooled	forward	6	1	25600	128	40	0.7500	0.7500	1.0000	0.0000	128	74295446	1722.9	626182	756465	836731	840648	128	128	506311	713319	0	0	50974535	398238	6	65536	2	multi
uring_nowait_hybrid	forward	7	1	0	128	40	0.7500	0.7500	1.0000	0.0002	128	166527564	768.6	1617345	1790006	1893583	1906007	96	570	1241125	1440359	0	0	71085974	555359	5	65536	2	multi
uring_pipelined	forward	7	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	107792416	1187.5	1008976	1221711	1303287	1303717	96	191	736569	938786	0	0	66710697	521177	5	65536	2	multi
uring_batched_stream	forward	7	1	10240	128	40	0.7500	0.7500	1.0000	0.0000	128	74515834	1717.8	613094	786967	1185992	1691774	96	178	398670	693967	0	0	63570856	496647	5	65536	2	multi
uring_tuned	forward	7	1	15360	128	40	0.7500	0.7500	1.0000	0.0000	128	83868776	1526.2	758368	895827	1032790	1049152	96	418	535056	754384	0	0	60968206	476314	5	65536	2	multi
uring_whole	forward	7	1	20480	128	40	0.7500	0.7500	1.0000	0.0000	128	61936682	2066.6	536481	703004	832762	849514	96	96	361233	565370	0	0	41733444	326042	5	65536	2	multi
pread_nowait_chunked	forward	7	1	25600	128	40	0.7500	0.7500	1.0000	0.0000	128	112542627	1137.3	1055121	1267964	1411436	1446964	96	192	854653	1118768	0	0	52376647	409192	6	65536	2	multi
pread_nowait	forward	7	1	0	128	40	0.7500	0.7500	1.0000	0.0002	128	47876618	2673.5	415640	486562	728391	1259252	96	96	296992	481733	0	0	31446951	245679	6	65536	2	multi
pread_blocking_pooled	forward	7	1	5120	128	40	0.7500	0.7500	1.0000	0.0000	128	52455298	2440.2	421536	551835	762526	841533	128	128	378748	556130	0	0	33138820	258897	6	65536	2	multi
uring_nowait_hybrid	forward	1	1	10240	128	40	1.0000	1.0000	0.0000	0.0000	128	198608493	644.5	1517841	1712610	2032714	2144571	128	767	1158748	1561319	0	0	71731985	560406	5	65536	2	multi
uring_pipelined	forward	1	1	15360	128	40	1.0000	1.0000	0.0000	0.0000	128	129225892	990.5	998699	1203595	2044033	2085019	128	254	733363	1172418	0	0	61834051	483078	5	65536	2	multi
uring_batched_stream	forward	1	1	20480	128	40	1.0000	1.0000	0.0000	0.0000	128	64939207	1971.1	496736	594451	674517	989972	128	249	306936	477064	0	0	49293584	385106	5	65536	2	multi
uring_tuned	forward	1	1	25600	128	40	1.0000	1.0000	0.0000	0.0000	128	83103186	1540.3	626447	743827	976944	1068030	128	511	446774	716569	0	0	50526890	394741	5	65536	2	multi
uring_whole	forward	1	1	0	128	40	1.0000	1.0000	0.0000	0.0001	128	62697015	2041.6	441194	525854	1359273	1745328	128	128	265306	1214650	0	0	41021902	320483	5	65536	2	multi
pread_nowait_chunked	forward	1	1	5120	128	40	1.0000	1.0000	0.0000	0.0000	128	152149769	841.3	1170691	1380429	2053078	2212989	128	256	881121	1238792	0	0	71634381	559643	6	65536	2	multi
pread_nowait	forward	1	1	10240	128	40	1.0000	1.0000	0.0000	0.0000	128	55628653	2301.0	418474	535147	686293	768141	128	128	287215	413221	0	0	35475227	277150	6	65536	2	multi
pread_blocking_pooled	forward	1	1	15360	128	40	1.0000	1.0000	0.0000	0.0000	128	62470686	2049.0	475203	574803	717016	735879	128	128	419877	620526	0	0	34661130	270790	6	65536	2	multi
uring_nowait_hybrid	forward	2	1	20480	128	40	1.0000	1.0000	0.0000	0.0000	128	211222991	606.0	1567945	1942690	2277838	4992444	128	767	1211793	1954260	0	0	70497713	550763	5	65536	2	multi
uring_pipelined	forward	2	1	25600	128	40	1.0000	1.0000	0.0000	0.0000	128	131606948	972.6	1026174	1161850	1292414	1292976	128	256	759795	1041329	0	0	59605852	465670	5	65536	2	multi
uring_batched_stream	forward	2	1	0	128	40	1.0000	1.0000	0.0000	0.0001	128	73868585	1732.8	574453	666274	949228	1048152	128	254	376314	585391	0	0	50188961	392101	5	65536	2	multi
uring_tuned	forward	2	1	5120	128	40	1.0000	1.0000	0.0000	0.0000	128	70412784	1817.9	541350	644372	742443	873324	128	514	367487	503630	0	0	47224232	368939	5	65536	2	multi
uring_whole	forward	2	1	10240	128	40	1.0000	1.0000	0.0000	0.0000	128	62947231	2033.4	475948	558233	743656	759257	128	128	288708	431682	0	0	38660861	302037	5	65536	2	multi
pread_nowait_chunked	forward	2	1	15360	128	40	1.0000	1.0000	0.0000	0.0000	128	152059489	841.8	1159254	1393892	1571777	1603226	128	256	894811	1220809	0	0	64014778	500115	6	65536	2	multi
pread_nowait	forward	2	1	20480	128	40	1.0000	1.0000	0.0000	0.0000	128	61991300	2064.8	469066	566129	812802	941994	128	128	301124	428810	0	0	41769468	326323	6	65536	2	multi
pread_blocking_pooled	forward	2	1	25600	128	40	1.0000	1.0000	0.0000	0.0000	128	60943021	2100.3	467704	554586	691420	1552045	128	128	402439	621213	0	0	31306360	244580	6	65536	2	multi
uring_nowait_hybrid	forward	3	1	0	128	40	1.0000	1.0000	0.0000	0.0001	128	189036308	677.1	1483371	1607627	1783201	1792161	128	763	1120742	1321919	0	0	68350728	533990	5	65536	2	multi
uring_pipelined	forward	3	1	5120	128	40	1.0000	1.0000	0.0000	0.0000	128	129851182	985.7	1006143	1156603	1236918	1324966	128	256	757945	991989	0	0	59226365	462705	5	65536	2	multi
uring_batched_stream	forward	3	1	10240	128	40	1.0000	1.0000	0.0000	0.0000	128	64795411	1975.4	499506	575136	635252	798099	128	250	311768	470431	0	0	48857256	381697	5	65536	2	multi
uring_tuned	forward	3	1	15360	128	40	1.0000	1.0000	0.0000	0.0000	128	71557822	1788.8	540799	667726	804816	921093	128	516	367316	534485	0	0	48796900	381225	5	65536	2	multi
uring_whole	forward	3	1	20480	128	40	1.0000	1.0000	0.0000	0.0000	128	63726578	2008.6	481077	532366	697811	1294428	128	128	318163	455274	0	0	34696098	271063	5	65536	2	multi
pread_nowait_chunked	forward	3	1	25600	128	40	1.0000	1.0000	0.0000	0.0000	128	159727079	801.4	1207454	1455016	1772470	2441207	128	256	890003	1398372	0	0	71442948	558148	6	65536	2	multi
pread_nowait	forward	3	1	0	128	40	1.0000	1.0000	0.0000	0.0001	128	62845810	2036.7	473565	593973	672426	1326055	128	128	332601	516338	0	0	38492122	300719	6	65536	2	multi
pread_blocking_pooled	forward	3	1	5120	128	40	1.0000	1.0000	0.0000	0.0000	128	69782654	1834.3	532506	648217	827733	877002	128	128	488192	784904	0	0	36284201	283470	6	65536	2	multi
uring_nowait_hybrid	forward	4	1	10240	128	40	1.0000	1.0000	0.0000	0.0000	128	202375970	632.5	1560328	1737962	1991493	2425661	128	767	1169876	1558112	0	0	77809796	607889	5	65536	2	multi
uring_pipelined	forward	4	1	15360	128	40	1.0000	1.0000	0.0000	0.0000	128	135956424	941.5	1058143	1191943	1356141	1379193	128	256	775468	978542	0	0	65421856	511108	5	65536	2	multi
uring_batched_stream	forward	4	1	20480	128	40	1.0000	1.0000	0.0000	0.0000	128	71123059	1799.7	537532	674927	731623	881831	128	243	348580	519863	0	0	56072689	438067	5	65536	2	multi
uring_tuned	forward	4	1	25600	128	40	1.0000	1.0000	0.0000	0.0000	128	95159482	1345.1	663475	818813	1025908	7679689	128	515	407793	601536	0	0	68947005	538648	5	65536	2	multi
uring_whole	forward	4	1	0	128	40	1.0000	1.0000	0.0000	0.0001	128	80777720	1584.6	611567	691662	1186880	1291650	128	128	361873	792983	0	0	53180026	415468	5	65536	2	multi
pread_nowait_chunked	forward	4	1	5120	128	40	1.0000	1.0000	0.0000	0.0000	128	161227468	793.9	1235802	1348355	2199162	2546043	128	256	927202	1154150	0	0	72539159	566712	6	65536	2	multi
pread_nowait	forward	4	1	10240	128	40	1.0000	1.0000	0.0000	0.0000	128	75693153	1691.0	587159	673425	1084577	1478317	128	128	377853	917882	0	0	56288106	439750	6	65536	2	multi
pread_blocking_pooled	forward	4	1	15360	128	40	1.0000	1.0000	0.0000	0.0000	128	75602257	1693.1	591450	709270	807505	1013814	128	128	469814	689218	0	0	51800030	404687	6	65536	2	multi
uring_nowait_hybrid	forward	5	1	20480	128	40	1.0000	1.0000	0.0000	0.0000	128	198968641	643.3	1538793	1659285	1827042	1911387	128	767	1133993	1399332	0	0	80730392	630706	5	65536	2	multi
uring_pipelined	forward	5	1	25600	128	40	1.0000	1.0000	0.0000	0.0000	128	134545433	951.4	1047149	1143392	1254702	1269169	128	256	776407	973713	0	0	62696725	489818	5	65536	2	multi
uring_batched_stream	forward	5	1	0	128	40	1.0000	1.0000	0.0000	0.0001	128	74389291	1720.7	563044	689031	896144	1291115	128	253	365411	541729	0	0	56624007	442375	5	65536	2	multi
uring_tuned	forward	5	1	5120	128	40	1.0000	1.0000	0.0000	0.0000	128	85349456	1499.7	611789	856564	1000614	1172623	128	518	408754	680919	0	0	61869265	483353	5	65536	2	multi
uring_whole	forward	5	1	10240	128	40	1.0000	1.0000	0.0000	0.0000	128	77739154	1646.5	604870	708638	804598	817961	128	128	383414	539372	0	0	47320139	369688	5	65536	2	multi
pread_nowait_chunked	forward	5	1	15360	128	40	1.0000	1.0000	0.0000	0.0000	128	170091955	752.5	1290864	1487205	1834535	3856517	128	256	990637	1452846	0	0	68290541	533519	6	65536	2	multi
pread_nowait	forward	5	1	20480	128	40	1.0000	1.0000	0.0000	0.0000	128	57024557	2244.6	435174	542589	693372	730506	128	128	307544	448374	0	0	34785442	271761	6	65536	2	multi
pread_blocking_pooled	forward	5	1	25600	128	40	1.0000	1.0000	0.0000	0.0000	128	66174994	1934.3	501476	582142	921890	1128798	128	128	469091	898314	0	0	33505032	261758	7	65536	2	multi
uring_nowait_hybrid	forward	6	1	0	128	40	1.0000	1.0000	0.0000	0.0001	128	199430861	641.8	1546872	1723930	1905077	1933685	128	759	1200906	1499918	0	0	66504485	519566	5	65536	2	multi
uring_pipelined	forward	6	1	5120	128	40	1.0000	1.0000	0.0000	0.0000	128	149088674	858.5	1128397	1297192	1629295	2342484	128	256	875011	1406412	0	0	59626299	465830	5	65536	2	multi
uring_batched_stream	forward	6	1	10240	128	40	1.0000	1.0000	0.0000	0.0000	128	69354061	1845.6	495481	652127	1085718	2595450	128	250	312887	901273	0	0	50183744	392060	5	65536	2	multi
uring_tuned	forward	6	1	15360	128	40	1.0000	1.0000	0.0000	0.0000	128	71779519	1783.2	549625	648055	759822	977452	128	511	385758	564962	0	0	47152806	368381	5	65536	2	multi
uring_whole	forward	6	1	20480	128	40	1.0000	1.0000	0.0000	0.0000	128	66015466	1938.9	501060	590438	714919	752214	128	128	330443	460682	0	0	36825396	287698	5	65536	2	multi
pread_nowait_chunked	forward	6	1	25600	128	40	1.0000	1.0000	0.0000	0.0000	128	154320991	829.4	1185677	1337941	1591966	1611265	128	256	901967	1175211	0	0	64097025	500758	6	65536	2	multi
pread_nowait	forward	6	1	0	128	40	1.0000	1.0000	0.0000	0.0001	128	68996384	1855.2	515668	702732	851221	1293141	128	128	362467	713402	0	0	40544352	316752	6	65536	2	multi
pread_blocking_pooled	forward	6	1	5120	128	40	1.0000	1.0000	0.0000	0.0000	128	65828364	1944.5	506625	592703	714935	719055	128	128	454002	676874	0	0	35756110	279344	6	65536	2	multi
